disease	county	onset_date	number_of_cases
发热伴	章丘区	2024-05-02	1
发热伴	章丘区	2024-05-04	1
发热伴	章丘区	2024-05-05	1
发热伴	章丘区	2024-05-09	1
发热伴	章丘区	2024-05-11	1
发热伴	章丘区	2024-05-12	2
发热伴	章丘区	2024-05-17	1
发热伴	章丘区	2024-06-06	1
发热伴	章丘区	2024-06-10	1
发热伴	章丘区	2024-06-23	1
发热伴	章丘区	2024-06-24	1
发热伴	章丘区	2024-07-07	1
发热伴	章丘区	2024-07-13	1
发热伴	章丘区	2024-07-16	1
发热伴	章丘区	2024-07-17	1
发热伴	章丘区	2024-07-18	1
发热伴	章丘区	2024-07-19	1
发热伴	章丘区	2024-07-24	1
发热伴	章丘区	2024-07-25	1
发热伴	章丘区	2024-07-26	1
发热伴	章丘区	2024-07-27	1
发热伴	章丘区	2024-07-30	1
发热伴	章丘区	2024-08-05	1
发热伴	章丘区	2024-08-06	1
发热伴	章丘区	2024-08-09	1
发热伴	章丘区	2024-08-14	1
发热伴	章丘区	2024-08-18	1
发热伴	章丘区	2024-08-24	1
发热伴	章丘区	2024-08-31	1
发热伴	章丘区	2024-09-05	1
发热伴	章丘区	2024-09-06	1
发热伴	章丘区	2024-09-08	1
发热伴	章丘区	2024-09-25	1
发热伴	章丘区	2024-09-28	1
发热伴	章丘区	2024-10-28	1
发热伴	罗庄区	2020-08-20	1
发热伴	罗庄区	2023-07-24	1
发热伴	罗庄区	2024-08-17	1
发热伴	罗庄区	2024-10-11	1
发热伴	肥城市	2020-05-09	1
发热伴	肥城市	2020-05-21	1
发热伴	肥城市	2020-05-22	1
发热伴	肥城市	2020-05-24	1
发热伴	肥城市	2020-05-27	1
发热伴	肥城市	2020-06-19	1
发热伴	肥城市	2020-07-25	1
发热伴	肥城市	2020-08-15	1
发热伴	肥城市	2020-09-06	1
发热伴	肥城市	2021-06-29	1
发热伴	肥城市	2021-07-12	1
发热伴	肥城市	2021-07-18	1
发热伴	肥城市	2021-07-19	1
发热伴	肥城市	2021-07-24	2
发热伴	肥城市	2021-08-11	1
发热伴	肥城市	2021-08-26	1
发热伴	肥城市	2021-09-14	1
发热伴	肥城市	2021-09-30	1
发热伴	肥城市	2022-04-26	1
发热伴	肥城市	2022-05-03	1
发热伴	肥城市	2022-05-05	1
发热伴	肥城市	2022-05-10	1
发热伴	肥城市	2022-05-16	1
发热伴	肥城市	2022-05-19	1
发热伴	肥城市	2022-05-29	1
发热伴	肥城市	2022-06-04	1
发热伴	肥城市	2022-06-16	1
发热伴	肥城市	2022-07-01	1
发热伴	肥城市	2022-07-07	3
发热伴	肥城市	2022-07-09	1
发热伴	肥城市	2022-07-11	1
发热伴	肥城市	2022-07-22	1
发热伴	肥城市	2022-08-01	1
发热伴	肥城市	2022-10-29	1
发热伴	肥城市	2023-04-27	1
发热伴	肥城市	2023-05-05	1
发热伴	肥城市	2023-05-06	1
发热伴	肥城市	2023-05-18	1
发热伴	肥城市	2023-05-21	1
发热伴	肥城市	2023-05-24	1
发热伴	肥城市	2023-05-26	1
发热伴	肥城市	2023-05-28	1
发热伴	肥城市	2023-06-02	1
发热伴	肥城市	2023-06-09	1
发热伴	肥城市	2023-06-12	1
发热伴	肥城市	2023-06-22	1
发热伴	肥城市	2023-09-08	1
发热伴	肥城市	2024-05-18	1
发热伴	肥城市	2024-05-25	1
发热伴	肥城市	2024-05-29	1
发热伴	肥城市	2024-06-05	1
发热伴	肥城市	2024-07-03	1
发热伴	肥城市	2024-07-30	1
发热伴	肥城市	2024-08-01	1
发热伴	肥城市	2024-08-09	1
发热伴	肥城市	2024-08-25	1
发热伴	肥城市	2024-09-13	1
发热伴	肥城市	2024-10-24	1
发热伴	肥城市	2024-10-27	1
发热伴	胶州市	2020-05-03	1
发热伴	胶州市	2020-06-08	1
发热伴	胶州市	2021-06-06	1
发热伴	胶州市	2021-06-16	1
发热伴	胶州市	2021-06-19	1
发热伴	胶州市	2021-07-07	1
发热伴	胶州市	2021-08-12	1
发热伴	胶州市	2021-10-10	2
发热伴	胶州市	2021-10-20	1
发热伴	胶州市	2021-10-23	1
发热伴	胶州市	2022-06-05	1
发热伴	胶州市	2022-08-19	1
发热伴	胶州市	2022-10-14	1
发热伴	胶州市	2023-05-04	1
发热伴	胶州市	2023-05-10	1
发热伴	胶州市	2023-05-19	1
发热伴	胶州市	2023-05-23	1
发热伴	胶州市	2023-05-27	1
发热伴	胶州市	2023-06-01	1
发热伴	胶州市	2023-06-12	1
发热伴	胶州市	2023-07-02	1
发热伴	胶州市	2023-08-25	1
发热伴	胶州市	2023-10-06	1
发热伴	胶州市	2024-05-22	1
发热伴	胶州市	2024-05-28	1
发热伴	胶州市	2024-06-02	1
发热伴	胶州市	2024-06-10	1
发热伴	胶州市	2024-06-19	1
发热伴	胶州市	2024-07-09	1
发热伴	胶州市	2024-07-12	1
发热伴	胶州市	2024-07-14	1
发热伴	胶州市	2024-07-22	2
发热伴	胶州市	2024-07-29	1
发热伴	胶州市	2024-07-31	1
发热伴	胶州市	2024-08-01	1
发热伴	胶州市	2024-08-06	1
发热伴	胶州市	2024-08-14	1
发热伴	胶州市	2024-08-24	1
发热伴	胶州市	2024-09-07	1
发热伴	胶州市	2024-09-23	1
发热伴	胶州市	2024-10-02	1
发热伴	胶州市	2024-10-24	1
发热伴	芝罘区	2020-05-27	1
发热伴	芝罘区	2020-06-04	1
发热伴	芝罘区	2020-08-07	1
发热伴	芝罘区	2021-05-25	1
发热伴	芝罘区	2021-06-10	1
发热伴	芝罘区	2021-06-21	1
发热伴	芝罘区	2021-10-01	1
发热伴	芝罘区	2022-06-26	1
发热伴	芝罘区	2022-07-08	1
发热伴	芝罘区	2022-08-10	1
发热伴	芝罘区	2022-09-14	1
发热伴	芝罘区	2022-09-26	1
发热伴	芝罘区	2023-04-23	1
发热伴	芝罘区	2024-06-05	1
发热伴	芝罘区	2024-08-05	1
发热伴	茌平区	2020-06-04	1
发热伴	茌平区	2021-04-27	1
发热伴	荣成市	2020-05-14	1
发热伴	荣成市	2020-05-18	1
发热伴	荣成市	2020-05-19	1
发热伴	荣成市	2020-05-20	1
发热伴	荣成市	2020-05-25	1
发热伴	荣成市	2020-05-29	1
发热伴	荣成市	2020-05-31	1
发热伴	荣成市	2020-06-01	1
发热伴	荣成市	2020-06-03	1
发热伴	荣成市	2020-06-06	1
发热伴	荣成市	2020-06-08	1
发热伴	荣成市	2020-06-10	2
发热伴	荣成市	2020-06-12	1
发热伴	荣成市	2020-06-14	1
发热伴	荣成市	2020-06-15	1
发热伴	荣成市	2020-06-16	2
发热伴	荣成市	2020-06-17	1
发热伴	荣成市	2020-06-19	2
发热伴	荣成市	2020-06-24	1
发热伴	荣成市	2020-06-25	1
发热伴	荣成市	2020-06-26	1
发热伴	荣成市	2020-06-27	1
发热伴	荣成市	2020-06-28	1
发热伴	荣成市	2020-07-03	1
发热伴	荣成市	2020-07-05	1
发热伴	荣成市	2020-07-07	1
发热伴	荣成市	2020-07-16	1
发热伴	荣成市	2020-07-20	1
发热伴	荣成市	2020-07-24	1
发热伴	荣成市	2020-07-25	1
发热伴	荣成市	2020-07-27	1
发热伴	荣成市	2020-07-31	1
发热伴	荣成市	2020-08-04	1
发热伴	荣成市	2020-08-06	1
发热伴	荣成市	2020-08-07	1
发热伴	荣成市	2020-08-09	1
发热伴	荣成市	2020-08-11	1
发热伴	荣成市	2020-08-18	2
发热伴	荣成市	2020-09-08	1
发热伴	荣成市	2020-09-13	1
发热伴	荣成市	2020-09-18	2
发热伴	荣成市	2020-09-25	1
发热伴	荣成市	2020-09-27	1
发热伴	荣成市	2020-10-02	1
发热伴	荣成市	2020-10-06	1
发热伴	荣成市	2020-10-09	1
发热伴	荣成市	2020-10-15	1
发热伴	荣成市	2020-10-16	1
发热伴	荣成市	2020-10-18	1
发热伴	荣成市	2020-10-23	1
发热伴	荣成市	2021-05-08	1
发热伴	荣成市	2021-05-11	1
发热伴	荣成市	2021-05-19	1
发热伴	荣成市	2021-05-26	2
发热伴	荣成市	2021-05-28	1
发热伴	荣成市	2021-05-31	1
发热伴	荣成市	2021-06-03	1
发热伴	荣成市	2021-06-05	1
发热伴	荣成市	2021-06-06	2
发热伴	荣成市	2021-06-08	1
发热伴	荣成市	2021-06-09	1
发热伴	荣成市	2021-06-10	1
发热伴	荣成市	2021-06-11	1
发热伴	荣成市	2021-06-16	2
发热伴	荣成市	2021-06-18	1
发热伴	荣成市	2021-06-19	1
发热伴	荣成市	2021-06-20	1
发热伴	荣成市	2021-06-21	2
发热伴	荣成市	2021-06-23	1
发热伴	荣成市	2021-06-24	1
发热伴	荣成市	2021-06-30	2
发热伴	荣成市	2021-07-01	2
发热伴	荣成市	2021-07-02	1
发热伴	荣成市	2021-07-06	1
发热伴	荣成市	2021-07-08	1
发热伴	荣成市	2021-07-09	1
发热伴	荣成市	2021-07-15	1
发热伴	荣成市	2021-07-17	1
发热伴	荣成市	2021-07-19	1
发热伴	荣成市	2021-07-20	2
发热伴	荣成市	2021-07-27	1
发热伴	荣成市	2021-07-28	4
发热伴	荣成市	2021-08-01	1
发热伴	荣成市	2021-08-02	1
发热伴	荣成市	2021-08-06	1
发热伴	荣成市	2021-08-09	1
发热伴	荣成市	2021-08-10	1
发热伴	荣成市	2021-08-12	2
发热伴	荣成市	2021-08-14	1
发热伴	荣成市	2021-08-24	1
发热伴	荣成市	2021-08-27	1
发热伴	荣成市	2021-08-31	1
发热伴	荣成市	2021-09-03	1
发热伴	荣成市	2021-09-07	1
发热伴	荣成市	2021-09-08	1
发热伴	荣成市	2021-09-09	2
发热伴	荣成市	2021-09-12	1
发热伴	荣成市	2021-09-15	1
发热伴	荣成市	2021-09-23	1
发热伴	荣成市	2021-09-27	2
发热伴	荣成市	2021-10-02	1
发热伴	荣成市	2021-10-04	2
发热伴	荣成市	2021-10-08	1
发热伴	荣成市	2021-10-11	1
发热伴	荣成市	2021-10-12	2
发热伴	荣成市	2021-10-13	1
发热伴	荣成市	2021-10-17	1
发热伴	荣成市	2021-10-23	1
发热伴	荣成市	2021-11-13	1
发热伴	荣成市	2022-04-23	1
发热伴	荣成市	2022-05-07	1
发热伴	荣成市	2022-05-11	1
发热伴	荣成市	2022-05-16	1
发热伴	荣成市	2022-05-25	1
发热伴	荣成市	2022-05-31	1
发热伴	荣成市	2022-06-03	1
发热伴	荣成市	2022-06-05	1
发热伴	荣成市	2022-06-06	1
发热伴	荣成市	2022-06-10	1
发热伴	荣成市	2022-06-12	2
发热伴	荣成市	2022-06-15	2
发热伴	荣成市	2022-06-17	2
发热伴	荣成市	2022-06-18	1
发热伴	荣成市	2022-06-19	1
发热伴	荣成市	2022-06-20	2
发热伴	荣成市	2022-06-21	1
发热伴	荣成市	2022-06-24	2
发热伴	荣成市	2022-06-26	1
发热伴	荣成市	2022-06-28	1
发热伴	荣成市	2022-07-07	1
发热伴	荣成市	2022-07-11	2
发热伴	荣成市	2022-07-14	1
发热伴	荣成市	2022-07-15	1
发热伴	荣成市	2022-07-26	1
发热伴	荣成市	2022-08-01	1
发热伴	荣成市	2022-08-06	1
发热伴	荣成市	2022-08-16	1
发热伴	荣成市	2022-08-21	1
发热伴	荣成市	2022-08-25	1
发热伴	荣成市	2022-08-27	1
发热伴	荣成市	2022-09-13	1
发热伴	荣成市	2022-09-23	1
发热伴	荣成市	2022-10-12	1
发热伴	荣成市	2022-10-21	1
发热伴	荣成市	2022-12-14	1
发热伴	荣成市	2023-04-21	1
发热伴	荣成市	2023-04-25	1
发热伴	荣成市	2023-05-06	1
发热伴	荣成市	2023-05-16	1
发热伴	荣成市	2023-05-18	1
发热伴	荣成市	2023-05-22	1
发热伴	荣成市	2023-05-27	1
发热伴	荣成市	2023-06-02	2
发热伴	荣成市	2023-06-06	1
发热伴	荣成市	2023-06-08	2
发热伴	荣成市	2023-06-11	1
发热伴	荣成市	2023-06-12	1
发热伴	荣成市	2023-06-14	2
发热伴	荣成市	2023-06-16	1
发热伴	荣成市	2023-06-17	2
发热伴	荣成市	2023-06-18	3
发热伴	荣成市	2023-06-19	1
发热伴	荣成市	2023-06-20	2
发热伴	荣成市	2023-06-25	2
发热伴	荣成市	2023-06-26	1
发热伴	荣成市	2023-06-27	2
发热伴	荣成市	2023-06-29	1
发热伴	荣成市	2023-06-30	1
发热伴	荣成市	2023-07-05	1
发热伴	荣成市	2023-07-07	2
发热伴	荣成市	2023-07-08	2
发热伴	荣成市	2023-07-09	1
发热伴	荣成市	2023-07-25	1
发热伴	荣成市	2023-07-29	1
发热伴	荣成市	2023-07-30	1
发热伴	荣成市	2023-08-01	1
发热伴	荣成市	2023-08-05	1
发热伴	荣成市	2023-08-06	1
发热伴	荣成市	2023-08-10	1
发热伴	荣成市	2023-08-19	1
发热伴	荣成市	2023-08-24	2
发热伴	荣成市	2023-08-25	1
发热伴	荣成市	2023-09-11	1
发热伴	荣成市	2023-09-15	1
发热伴	荣成市	2023-10-03	1
发热伴	荣成市	2023-10-06	1
发热伴	荣成市	2023-10-08	1
发热伴	荣成市	2023-10-13	1
发热伴	荣成市	2023-10-14	1
发热伴	荣成市	2023-10-22	1
发热伴	荣成市	2023-10-23	1
发热伴	荣成市	2023-10-24	1
发热伴	荣成市	2023-10-25	1
发热伴	荣成市	2023-11-01	1
发热伴	荣成市	2023-11-03	1
发热伴	荣成市	2024-04-28	1
发热伴	荣成市	2024-04-30	1
发热伴	荣成市	2024-05-01	1
发热伴	荣成市	2024-05-11	1
发热伴	荣成市	2024-05-12	1
发热伴	荣成市	2024-05-13	1
发热伴	荣成市	2024-05-14	2
发热伴	荣成市	2024-05-16	1
发热伴	荣成市	2024-05-23	1
发热伴	荣成市	2024-05-26	1
发热伴	荣成市	2024-05-27	1
发热伴	荣成市	2024-05-28	1
发热伴	荣成市	2024-05-29	1
发热伴	荣成市	2024-05-30	1
发热伴	荣成市	2024-05-31	2
发热伴	荣成市	2024-06-01	1
发热伴	荣成市	2024-06-06	1
发热伴	荣成市	2024-06-09	1
发热伴	荣成市	2024-06-11	1
发热伴	荣成市	2024-06-13	1
发热伴	荣成市	2024-06-14	2
发热伴	荣成市	2024-06-22	1
发热伴	荣成市	2024-06-28	1
发热伴	荣成市	2024-07-04	3
发热伴	荣成市	2024-07-05	1
发热伴	荣成市	2024-07-06	1
发热伴	荣成市	2024-07-07	1
发热伴	荣成市	2024-07-10	4
发热伴	荣成市	2024-07-17	1
发热伴	荣成市	2024-07-19	2
发热伴	荣成市	2024-07-26	1
发热伴	荣成市	2024-07-29	1
发热伴	荣成市	2024-07-30	1
发热伴	荣成市	2024-08-06	1
发热伴	荣成市	2024-08-07	1
发热伴	荣成市	2024-08-08	1
发热伴	荣成市	2024-08-11	1
发热伴	荣成市	2024-08-12	2
发热伴	荣成市	2024-08-15	1
发热伴	荣成市	2024-08-22	1
发热伴	荣成市	2024-08-24	1
发热伴	荣成市	2024-08-25	3
发热伴	荣成市	2024-08-26	1
发热伴	荣成市	2024-09-03	1
发热伴	荣成市	2024-09-06	1
发热伴	荣成市	2024-09-07	1
发热伴	荣成市	2024-09-28	1
发热伴	荣成市	2024-10-08	1
发热伴	荣成市	2024-10-28	1
发热伴	荣成市	2024-11-10	1
发热伴	莒南县	2024-08-21	1
发热伴	莒县	2020-05-16	1
发热伴	莒县	2020-06-26	1
发热伴	莒县	2020-07-22	1
发热伴	莒县	2020-07-26	1
发热伴	莒县	2020-07-28	1
发热伴	莒县	2020-08-03	1
发热伴	莒县	2020-08-04	1
发热伴	莒县	2020-08-30	2
发热伴	莒县	2021-06-02	1
发热伴	莒县	2021-09-24	1
发热伴	莒县	2022-04-17	1
发热伴	莒县	2022-05-02	1
发热伴	莒县	2022-05-21	1
发热伴	莒县	2022-06-02	1
发热伴	莒县	2022-06-13	1
发热伴	莒县	2022-06-26	1
发热伴	莒县	2022-07-04	1
发热伴	莒县	2022-07-09	1
发热伴	莒县	2022-07-15	1
发热伴	莒县	2022-07-18	1
发热伴	莒县	2022-07-28	1
发热伴	莒县	2022-08-01	1
发热伴	莒县	2022-08-07	1
发热伴	莒县	2022-08-11	1
发热伴	莒县	2022-08-15	1
发热伴	莒县	2022-08-26	1
发热伴	莒县	2022-09-22	1
发热伴	莒县	2022-10-05	1
发热伴	莒县	2023-04-15	1
发热伴	莒县	2023-05-01	1
发热伴	莒县	2023-05-03	1
发热伴	莒县	2023-05-13	1
发热伴	莒县	2023-05-16	1
发热伴	莒县	2023-06-15	1
发热伴	莒县	2023-06-23	1
发热伴	莒县	2023-07-05	1
发热伴	莒县	2023-07-08	1
发热伴	莒县	2023-07-16	1
发热伴	莒县	2023-07-27	1
发热伴	莒县	2023-07-31	1
发热伴	莒县	2023-08-05	1
发热伴	莒县	2023-08-08	1
发热伴	莒县	2023-09-08	1
发热伴	莒县	2023-10-15	2
发热伴	莒县	2024-05-03	1
发热伴	莒县	2024-05-07	1
发热伴	莒县	2024-05-10	1
发热伴	莒县	2024-05-15	1
发热伴	莒县	2024-06-03	1
发热伴	莒县	2024-06-15	1
发热伴	莒县	2024-06-19	1
发热伴	莒县	2024-06-26	1
发热伴	莒县	2024-06-27	1
发热伴	莒县	2024-07-03	1
发热伴	莒县	2024-07-18	3
发热伴	莒县	2024-07-22	1
发热伴	莒县	2024-07-25	2
发热伴	莒县	2024-07-27	2
发热伴	莒县	2024-07-28	1
发热伴	莒县	2024-08-03	2
发热伴	莒县	2024-08-04	1
发热伴	莒县	2024-08-05	1
发热伴	莒县	2024-08-25	1
发热伴	莒县	2024-08-31	1
发热伴	莒县	2024-09-06	1
发热伴	莒县	2024-09-15	1
发热伴	莒县	2024-09-22	1
发热伴	莒县	2024-10-02	1
发热伴	莱山区	2020-05-28	1
发热伴	莱山区	2020-08-20	1
发热伴	莱山区	2020-09-24	1
发热伴	莱山区	2020-09-28	1
发热伴	莱山区	2021-04-19	1
发热伴	莱山区	2021-06-18	1
发热伴	莱山区	2021-09-07	2
发热伴	莱山区	2021-10-17	1
发热伴	莱山区	2021-10-21	1
发热伴	莱山区	2021-11-12	1
发热伴	莱山区	2022-06-12	1
发热伴	莱山区	2022-07-11	1
发热伴	莱山区	2022-07-26	1
发热伴	莱山区	2022-09-24	1
发热伴	莱山区	2022-10-16	1
发热伴	莱山区	2023-05-25	1
发热伴	莱山区	2023-08-22	1
发热伴	莱山区	2024-05-04	1
发热伴	莱山区	2024-05-18	1
发热伴	莱山区	2024-06-13	1
发热伴	莱山区	2024-08-26	1
发热伴	莱州市	2020-05-11	1
发热伴	莱州市	2020-05-23	1
发热伴	莱州市	2020-05-24	1
发热伴	莱州市	2020-05-25	1
发热伴	莱州市	2020-05-27	1
发热伴	莱州市	2020-05-29	1
发热伴	莱州市	2020-06-01	2
发热伴	莱州市	2020-06-03	1
发热伴	莱州市	2020-06-05	1
发热伴	莱州市	2020-06-11	1
发热伴	莱州市	2020-06-12	1
发热伴	莱州市	2020-06-19	1
发热伴	莱州市	2020-06-20	1
发热伴	莱州市	2020-06-22	1
发热伴	莱州市	2020-06-25	1
发热伴	莱州市	2020-07-04	1
发热伴	莱州市	2020-07-07	2
发热伴	莱州市	2020-07-09	1
发热伴	莱州市	2020-07-13	1
发热伴	莱州市	2020-07-19	2
发热伴	莱州市	2020-07-27	1
发热伴	莱州市	2020-07-29	1
发热伴	莱州市	2020-08-05	2
发热伴	莱州市	2020-08-08	1
发热伴	莱州市	2020-08-11	1
发热伴	莱州市	2020-08-24	1
发热伴	莱州市	2020-08-27	1
发热伴	莱州市	2020-09-11	1
发热伴	莱州市	2020-09-27	1
发热伴	莱州市	2020-10-06	1
发热伴	莱州市	2020-10-11	1
发热伴	莱州市	2020-10-12	1
发热伴	莱州市	2021-04-24	1
发热伴	莱州市	2021-05-09	1
发热伴	莱州市	2021-05-20	1
发热伴	莱州市	2021-05-28	1
发热伴	莱州市	2021-06-03	2
发热伴	莱州市	2021-06-07	1
发热伴	莱州市	2021-06-08	2
发热伴	莱州市	2021-06-13	1
发热伴	莱州市	2021-06-14	1
发热伴	莱州市	2021-06-15	1
发热伴	莱州市	2021-06-16	1
发热伴	莱州市	2021-06-18	3
发热伴	莱州市	2021-06-19	1
发热伴	莱州市	2021-06-20	2
发热伴	莱州市	2021-06-22	1
发热伴	莱州市	2021-07-01	1
发热伴	莱州市	2021-07-03	1
发热伴	莱州市	2021-07-07	1
发热伴	莱州市	2021-07-08	1
发热伴	莱州市	2021-07-09	1
发热伴	莱州市	2021-07-11	1
发热伴	莱州市	2021-07-24	1
发热伴	莱州市	2021-08-02	1
发热伴	莱州市	2021-08-07	1
发热伴	莱州市	2021-08-16	1
发热伴	莱州市	2021-09-01	1
发热伴	莱州市	2021-09-05	1
发热伴	莱州市	2021-09-06	1
发热伴	莱州市	2021-09-14	1
发热伴	莱州市	2021-09-20	1
发热伴	莱州市	2021-10-05	1
发热伴	莱州市	2021-10-07	2
发热伴	莱州市	2021-10-08	1
发热伴	莱州市	2022-05-02	1
发热伴	莱州市	2022-05-05	1
发热伴	莱州市	2022-05-09	1
发热伴	莱州市	2022-05-14	1
发热伴	莱州市	2022-05-19	1
发热伴	莱州市	2022-05-21	1
发热伴	莱州市	2022-05-23	1
发热伴	莱州市	2022-05-27	1
发热伴	莱州市	2022-06-01	1
发热伴	莱州市	2022-06-03	1
发热伴	莱州市	2022-06-06	1
发热伴	莱州市	2022-06-10	1
发热伴	莱州市	2022-06-12	2
发热伴	莱州市	2022-06-14	1
发热伴	莱州市	2022-06-15	1
发热伴	莱州市	2022-06-16	2
发热伴	莱州市	2022-06-17	1
发热伴	莱州市	2022-06-24	1
发热伴	莱州市	2022-06-26	1
发热伴	莱州市	2022-06-27	1
发热伴	莱州市	2022-07-04	2
发热伴	莱州市	2022-07-06	1
发热伴	莱州市	2022-07-09	1
发热伴	莱州市	2022-07-13	1
发热伴	莱州市	2022-07-16	1
发热伴	莱州市	2022-07-17	1
发热伴	莱州市	2022-07-27	1
发热伴	莱州市	2022-08-06	1
发热伴	莱州市	2022-08-15	1
发热伴	莱州市	2022-08-17	1
发热伴	莱州市	2022-09-05	1
发热伴	莱州市	2022-09-07	1
发热伴	莱州市	2022-09-12	1
发热伴	莱州市	2022-09-22	1
发热伴	莱州市	2022-09-24	1
发热伴	莱州市	2022-09-26	1
发热伴	莱州市	2022-10-04	1
发热伴	莱州市	2022-10-05	1
发热伴	莱州市	2023-03-27	1
发热伴	莱州市	2023-03-28	1
发热伴	莱州市	2023-04-21	1
发热伴	莱州市	2023-04-22	1
发热伴	莱州市	2023-05-09	1
发热伴	莱州市	2023-05-10	1
发热伴	莱州市	2023-05-14	1
发热伴	莱州市	2023-05-15	3
发热伴	莱州市	2023-06-02	1
发热伴	莱州市	2023-06-05	1
发热伴	莱州市	2023-06-08	1
发热伴	莱州市	2023-06-09	2
发热伴	莱州市	2023-06-13	1
发热伴	莱州市	2023-06-15	1
发热伴	莱州市	2023-06-17	1
发热伴	莱州市	2023-06-22	1
发热伴	莱州市	2023-06-24	1
发热伴	莱州市	2023-06-26	1
发热伴	莱州市	2023-06-27	1
发热伴	莱州市	2023-07-03	1
发热伴	莱州市	2023-07-04	1
发热伴	莱州市	2023-07-12	1
发热伴	莱州市	2023-07-16	1
发热伴	莱州市	2023-07-18	1
发热伴	莱州市	2023-07-26	1
发热伴	莱州市	2023-07-30	1
发热伴	莱州市	2023-07-31	1
发热伴	莱州市	2023-08-02	4
发热伴	莱州市	2023-08-04	1
发热伴	莱州市	2023-08-06	1
发热伴	莱州市	2023-08-08	1
发热伴	莱州市	2023-08-10	2
发热伴	莱州市	2023-08-19	1
发热伴	莱州市	2023-08-28	1
发热伴	莱州市	2023-09-10	1
发热伴	莱州市	2023-09-26	1
